Toi,Label,Orbital_period,Transit_duration,Transit_depth,Planet_radius,Planet_equilibrium_temperature,Magnitude,Stellar_temperature,Stellar_radius
606.01,0,2.0034063,2.661,3372,30.4003,3091,10.2688,6514,2.27
607.01,0,2.1456324,2.1680096,1438.674695,11.0288578,3322.85081,10.5259,9389,2.80165
6084.01,0,4.3724063,1.4148388,1642.195033,10.7278887,1806.154946,11.7056,8096,1.67777
6092.01,0,,4.6672536,12855.69612,5.1306856,231.1714878,12.9805,3476,0.408956
6094.01,0,3.0519843,2.868,892,12.1856,2839,9.65609,6251.1,2.33
6096.01,0,1.3154261,2.121,285,2.42354,2871,9.34567,6613.8,1.42
610.01,0,3.6649528,3.245,3865,16.4945,3009,10.4989,7889,1.61
611.01,0,3.1471655,3.402,1440,5.30134,2207,10.4259,4869,0.79
6116.01,0,3.1256662,2.903,4065,,1714,11.785,4940.2,
6133.01,0,3.6534344,3.519,24705,20.7632,1512,11.5102,6364,1.32
614.01,0,0.88501,1.622,820.279,6.77007,1865,9.947331,5362,2.15
6143.01,0,4.0938735,4.537,16964,20.6029,1430,12.266,5489,1.55
6152.01,0,4.2005957,2.587,4448,11.3204,1571,12.1566,7803,1.67
6157.01,0,0.4916402,0.453,29113,11.7778,901,14.9131,3522,0.46
617.01,0,2.42232,2.873,5696.52,,1044,10.251,2838,
6172.01,0,6.1429164,4.475,3871,7.50153,1374,13.0091,6291.9,1.38
6181.01,0,2.7649802,1.659,3575,10.4307,1611,11.8563,7776,1.78
6186.01,0,1.4252334,1.673,6901,10.7664,1661,12.4033,6033,1.35
619.01,0,1.8080364,2.892,1264,,2960,10.1853,5354.5,
6207.01,0,9.7712443,3.956,34227,15.2558,891,12.1134,5294,0.79
623.01,0,7.574675,3.0847866,6208.064931,13.4069567,1216.07748,10.1913,6422,1.4885499
6242.01,0,5.6020298,1.893,6146,11.3612,857,11.0999,5750.6,1.44
627.01,0,1.13889,2.154,5368.19,22.4869,3157,10.0267,7852.8,2.79
6279.01,0,5.1681189,3.736,1759,13.3663,1850,10.3879,8254,3.44
6280.01,0,15.9865412,1.636,1451,7.52088,761,9.927,6429,1.28
6286.01,0,5.6289226,9.272,1850,8.93102,2289,12.4721,6683,2.72
6298.01,0,2.8577028,2.264,2695,7.78724,1468,12.4487,6240,1.45
631.01,0,2.5950747,0.7921274,665.2502774,5.9382555,2204.616037,8.783341,6852,2.24201
632.01,0,1.5521101,2.699,5430,208.489,2376,10.3357,4997.1,12.23
633.01,0,4.503645,1.973292,12525.72524,11.197034,623.8430401,13.9036,3267,1
6343.01,0,14.5877856,3.517,3374,10.1617,840,12.0913,6544,1.66
6355.01,0,1.0617107,1.067,2369,5.85456,1533,11.8275,5589,1.06
636.01,0,0.417921,1.843947,41644.89311,5.657227,906.2084598,14.7034,3278,0.275
6368.01,0,1.6197991,0.95,31095,11.4253,661,14.5853,3192,0.31
6377.01,0,1.6513066,0.82,1751,9.54979,1086,12.2059,5887.6,1.47
639.01,0,2.819817,6.611278,183631.0336,22.75573,605.8873038,15.2474,3601,0.441
6396.01,0,8.2100724,1.37,4190,15.5396,893,11.8431,6427,1.96
6398.01,0,3.0043128,0.714,6000,12.1874,781,12.1953,6405,1.17
643.01,0,9.653456,4.00937,43088.5649,7.281973,339.1460758,13.7006,3359,0.315
644.01,0,1.9271328,4.5530077,585.8978628,2.3659,1464.66469,10.194,5952,1.25
6447.01,0,0.6646521,1.272,7197,9.44803,2159,13.346,6256,0.97
645.01,0,1.8361503,4.12,2470,22.5152,3780,10.4091,5710.5,2.43
646.01,0,13.7252522,3.1694157,4945.767934,20.3352568,1072.293108,10.3001,6104,1.86397
648.01,0,2.97638,3.212,795.842,11.0372,2007,10.1347,6492.5,3.56
6486.01,0,10.6332248,3.436,36558,15.9854,632,12.8397,4678,0.81
650.01,0,0.76983,2.774,160.192,,4149,9.7839,8658,
653.01,0,0.68831,1.365,3983.64,21.715,3364,8.5234,6054,3.13
6542.01,0,2.4018591,3.471,655,10.1612,3531,9.9747,6071,1.86
658.01,0,4.7192734,1.301,1557,7.15211,985,9.5359,6521,1.6
6585.01,0,13.4364908,5.375,4735,9.8672,1428,12.3613,6229,1.31
662.01,0,1.0014437,1.28,416,4.71785,3627,8.2046,6380,1.18
6645.01,0,3.9525732,2.378,857,,,10.4263,4536.1,
665.01,0,14.066109,3.4744355,16514.0483,21.5662738,897.0581591,9.1116,6157,1.47641
6654.01,0,9.5160627,1.832,487,17.807,610,10.1032,4481.6,8.18
6693.01,0,2.9937587,4.6961883,3142.652293,11.4183899,1829.773414,10.3313,6106,1.9654
6696.01,0,3.6859958,5.1972226,12982.72146,23.322957,1829.517289,10.9988,6731.3,1.99719
670.01,0,0.579398,1.64214,1324.07712,5.759676,2093.081072,11.1557,5688,0.950534
6711.01,0,10.3469945,2.5934713,1601.254739,1.0318727,307.2680329,13.0055,3278,0.256167
673.01,0,10.5426254,6.2145259,16789.80761,22.0104106,1166.233875,11.955,6114,1.65817
6741.01,0,5.0061978,3.521,6438,12.4847,1635,12.792,6713,1.55
6750.01,0,2.5950111,2.524,28870,10.8614,943,14.4757,3875,0.64
6764.01,0,2.8562935,3.785,22525,18.1559,1794,12.9573,6383,1.32
6768.01,0,4.8741147,2.049,4613,14.8251,992,12.4154,6085,2.11
679.01,0,11.1755425,5.482,7873,17.5706,1154,9.99028,6655,1.91
6849.01,0,1825.048364,3.62,2576,12.7111,103,9.9309,6290,2.09
6866.01,0,8.0179256,1.018,8684,9.29428,480,12.5227,5356,0.94
6874.01,0,2.668957,2.7508738,17029.872,16.1018337,1464.580561,12.1616,5983.3,1.19683
6876.01,0,15.1771428,4.556,538,2.80249,913,9.089871,6200,1.36
6878.01,0,2.0990769,2.343,501,4.13797,2423,10.1063,8853,2
688.01,0,6.8787507,2.599,359,3.45801,1125,8.5885,6636,1.98
6882.01,0,0.5666806,0.722,1530,8.04611,1610,12.7726,5517,1.65
689.01,0,1.66402,3.397,7964.45,7.65443,2694,10.7014,4841.3,0.78
6895.01,0,7.0469712,2.551,1020,3.77076,,10.4505,5940,1.2
690.01,0,3.64376,3.38,3632.91,,1887,10.298,5463.2,
691.01,0,6.9055908,1.7156097,803.795684,3.3369764,928.7406881,10.234,5846,
6920.01,0,3.6688102,2.151,8447,9.85973,1125,13.3268,5821.5,1.12
6921.01,0,25.714253,6.373,33131,15.8297,722,12.1157,5677.8,0.86
694.01,0,48.0511988,4.3070574,14503.36049,12.8456117,479.8250298,11.2595,5354.96,1.0417
6952.01,0,5.1391542,0.633,6171,10.2495,631,12.2479,5974.6,1
6969.01,0,1.5142292,1.7190416,5271.455864,11.6042711,2031.423044,12.367,6616,1.39196
6989.01,0,1.4956727,1.965,3708,6.10516,1411,11.9409,4812,1.06
6994.01,0,1.8819016,1.162,5107,7.09086,938,13.2387,4704,0.95
6996.01,0,0.9602835,1.497,3132,6.0323,1890,12.9691,5708,1.08
7007.01,0,1.5342604,3.271,1768,6.09992,3124,12.695,8194,1.7
701.01,0,13.697384,4.783848,1061.94658,4.211945,800.1911623,10.966,5837,1.10089
7042.01,0,2.817627,1.455,868,3.22711,1185,10.4875,6320.6,1.17
7051.01,0,4.9131459,1.25,4488,7.84064,825,10.3552,5999,1.12
7065.01,0,2.6667526,2.594,190,3.01006,1630,9.58671,6173,2.18
708.01,0,1.996071,5.910879,352.76672,1.947951,1552.397488,10.8623,6636,0.975121
710.01,0,216.24584,1.0703729,5045.195068,18.5681404,1072.283771,8.488401,7053,1.59688
7104.01,0,2.2215349,2.869,3539,,,12.0545,,
7114.01,0,3.0436916,2.414,8182,,,13.0267,,
7121.01,0,0.9739887,1.594,2904,21.8604,3504,13.149,7357,1.95
7137.01,0,1.2529962,1.083,14080,19.179,1232,12.8161,4220,0.75
7146.01,0,28.4664618,5.958,4267,9.21955,684,12.2041,5888,1.54
716.01,0,0.83707,2.497,2745.5,2.98849,1998,12.4268,3776,0.52
7164.01,0,736.5528811,4.735,1432,3.13923,192,9.8447,5659,0.86
717.01,0,0.53079,1.238,1113.07,,1557,11.4407,3788.4,
7173.01,0,0.6257352,0.8361985,13403.1637,9.1590642,1155.113011,13.3892,3718,0.593043
719.01,0,4.109953,4.641,434,1.81345,1601,9.0349,5653,0.97
7193.01,0,5.4934218,3.658,18470,17.1065,1192,11.9742,6028,1.25
720.01,0,3.16043,1.922,203.33,2.38866,1388,8.8154,6482.3,1.52
7220.01,0,7.8365317,2.271,4532,16.9425,986,11.86,6167,2.21
7244.01,0,11.5175506,4.259,12852,12.9592,1099,13.1744,6259,1.27
7247.01,0,6.8782937,4.407,11342,14.876,1123,11.3321,5657,1.35
725.01,0,0.9889446,1.681,979,7.2993,,10.2658,6173.3,1.5
726.01,0,0.46132,1.32,220,1.89253,2983,10.1007,6629,1.21
7260.01,0,6.6308943,1.72,6379,10.415,728,12.2011,5410.1,1.18
7275.01,0,6.1211661,2.501,4248,6.22933,,12.585,6011.2,1.02
7302.01,0,8.1958135,1.182,8230,13.5081,643,12.1245,6496,1.45
7324.01,0,0.5257499,0.864,1028,2.60517,1597,11.8096,4649,0.73
7332.01,0,3.5399394,3.443,6448,8.3436,1383,12.3711,5234.6,1.13
7335.01,0,3.3815776,3.38,9454,16.622,1640,11.599,6662,1.78
734.01,0,4.7535388,1.0905965,225793.1061,12.1863496,324.1326821,15.173,3010,0.20128
7345.01,0,8.407133,1.272,1490,5.06899,620,11.9125,6126,1.33
735.01,0,2.593694,3.054429,526.784827,2.980736,367.7863249,9.5215,5316.6,1.28725
7350.01,0,2.2175244,2.462,1682,7.18798,2023,10.5702,7406,1.92
7352.01,0,4.0662367,3.721,6676,10.981,1364,13.1678,5689,1.49
7372.01,0,8.508462,2.716,10649,13.4917,875,12.7919,6236.6,1.34
7373.01,0,7.5414411,2.454,16900,13.0053,837,12.5058,5649.1,0.96
7415.01,0,0.1638211,0.492,14983,2.5995,1694,14.2981,3314,0.29
7416.01,0,0.3013943,0.407,4894,7.35109,1646,12.8953,5223.8,0.78
7417.01,0,3.1239462,2.102,5224,18.1791,1346,13.222,6159,2.4
7418.01,0,6.7415334,3.446,23765,15.348,1008,11.8802,5896,0.95
742.01,0,0.961917,2.378514,363.5801833,7.004838,5634.549364,8.6333,8688,1.82039
7431.01,0,1.1919382,1.404,2692,9.57462,1636,13.0852,5858,1.87
7519.01,0,7.2585779,3.1852655,3827.339851,13.1523829,1476.301059,11.0139,6382.27,2.21837
7527.01,0,3.2662137,3.2117542,5722.062959,27.0679908,3829.537185,11.6429,8269.68,2.35388
758.01,0,13.2735914,6.6959309,21146.52629,19.1149958,840.5895215,9.957501,6072,1.26126
775.01,0,12.4458741,11.5424587,7049.377739,21.0847933,1069.028498,9.5369,6746,1.5288
792.01,0,15.6477055,1.336067,1515.168947,3.2193276,600.0409721,11.7345,5107.98,0.835807
793.01,0,54.6616036,2.388,2020,4.04767,291,10.8578,5379,0.8
803.01,0,15.3050693,3.872,770,10.4166,1197,9.3309,5370,4.16
804.01,0,1.4188153,4.5754288,136.3471608,,1622.059585,10.714,5988,
814.01,0,7.21048,2.671,250.094,3.7188,930,8.9944,5920.4,2.14
816.01,0,1.55747,2.714,3127.94,3.80336,2346,11.143,4146.6,0.62
817.01,0,1.10223,2.598,1015,7.4694027,5885,11.3029,8747,2.23767
832.01,0,1.9160221,1.405,2430,10.8261,1195,11.7611,5623,2.09
838.01,0,7.6246239,2.0328127,1256.063206,14.4951834,1774.497446,8.7823,7313,2.6298299
844.01,0,8.9066251,1.9618338,2178.833634,7.1574108,1083.043104,11.7952,5829.6,1.51595
845.01,0,7.06181,5.853,22745.5,24.7848,1443,11.7582,5818.3,1.49
846.01,0,14.20489,4.924,8761.57,12.4595,1235,11.766,6316.3,1.21
848.01,0,9.77742,6.713,6740,35.6978,1304,11.6818,4513,2.87
861.01,0,6.7391601,2.537,3040,30.8876,2416,8.3502,10341,3.39
868.01,0,0.556109,1.096708,172.860189,1.609049,2481.915671,10.7109,5670.45,1.18329
879.01,0,6.58454,3.395,5500.94,,1664,9.5254,8829,
881.01,0,0.56708,1.253,980,29.9735,2166,9.792,5274,9.78
882.01,0,2.3552639,1.033,912,8.10129,1432,9.73965,7069,2.37
884.01,0,2.7809,1.803,2990,56.3202,3566,9.9534,11246,5.45
886.01,0,20.4276727,5.1878327,2988.502078,19.9576585,1611.619274,8.26522,8844,3.25795
888.01,0,3.96643,2.025,828.371,5.99981,1227,9.52621,6565.2,1.9
889.01,0,1.83485,2.673,1200,5.90327,2215,10.8457,6466,1.68
891.01,0,4.99915,5.256,684.271,2.28122,1235,11.0427,4696,0.79
894.01,0,4.3433389,4.514,1100,24.4433,4366,9.1672,9900,3.83
895.01,0,0.76189,1.904,190,1.50503,2496,8.7973,5998,1.11
897.01,0,1.2980202,3.007,250,2.58794,2487,9.11269,6128,1.62
898.01,0,,7.352,6000,19.7649,2388,10.5672,5652,2.74
909.01,0,3.9043855,3.525,255,1.80937,1498,7.0514,6059.06,1.31
914.01,0,2.3374921,2.279,760,4.00659,1556,10.2413,5963.4,1.54
915.01,0,2.3250156,1.775,1130,10.7275,1882,11.2486,5753,2.05
916.01,0,29.17362,8.075,5558.85,15.4676,1002,11.2532,5493.2,1.89
918.01,0,1.1140067,3.072,410,6.34675,2501,11.2716,5614,2.94
920.01,0,19.2998,3.17,1864.78,,565,11.191,3818,
922.01,0,9.46516,3.951,10952.3,,842,11.499,4120,
923.01,0,3.2744665,1.5496651,918.0803144,4.0297948,1404.979119,11.0264,6049,1.2460999
925.01,0,13.17741,2.75,1750,49.318,717,11.3377,5027.7,10.05
927.01,0,2.5852,1.963,290,4.66502,1622,9.2691,6639,2.66
928.01,0,30.57908,6.297,12972.8,14.1152,837,11.4124,5848,1.13
935.01,0,2.23294,2.032,16930,15.959056,,12.7918,4814,0.804149
937.01,0,0.27664,0.72,15669.3,24.4651,3104,10.855,5341.6,1.78
944.01,0,6.0588453,4.084,2740,35.2541,2249,11.3818,7011,3.6
946.01,0,6.1253092,1.992,39400,22.9909,777,10.8732,5008.3,1.05
949.01,0,1.3228701,1.589,720,2.50355,1530,10.2892,5136.1,0.84
951.01,0,2.96845,3.707,17064.8,20.1857,1554,10.0938,5761.5,1.4
953.01,0,2.96844,3.663,13028,19.3343,1559,9.87405,5772,1.54
955.01,0,1.6375303,1.606,770,5.03673,1526,9.70467,5888.8,1.72
956.01,0,17.95473,3.139,5962.04,14.9952,1079,9.49344,6029.5,1.77
957.01,0,0.8317937,1.875,200,2.64673,3518,8.95699,8897,1.82
959.01,0,1.54104,1.686,30644.8,,2884,10.649,8264,
960.01,0,1.6187107,4.739749,1352.169797,12.5948602,3253.506931,10.6698,9385,2.22468
961.01,0,4.79586,2.132,26891.1,23.4129,1227,10.6596,5782.5,1.3
962.01,0,4.06269,4.299,4210,,,11.2295,,
964.01,0,0.60274,1.834,16763.6,11.8344,3246,10.6659,5146.2,0.83
965.01,0,1.37101,2.379,1561.43,4.99178,3193,10.6124,5947.5,1.15
967.01,0,1.7393631,3.6069028,428.8811939,5.1189079,2661.589098,10.5704,7051,2.40368
968.01,0,2.80944,3.151,1606.43,,1340,10.5766,4968.3,
971.01,0,2.3960724,4.53,680,3.54571,2153,10.5224,5743,1.37
972.01,0,2.67425,3.779,1920,178.665,1942,10.5484,4770,36.51
973.01,0,1.27997,2.425,790,285.674,1229,10.5816,3435,102.03
974.01,0,2.8259491,2.409,2206,8.56637,2271,10.4337,8192,1.84
975.01,0,1.97353,2.169,867.428,,766,10.4527,2828,
976.01,0,3.1510408,2.9657375,2025.107272,297.1117262,1745.550878,10.4856,4240,49.1612
977.01,0,2.78102,1.657,748.64,2.23876,905,10.5153,4538,0.74
979.01,0,1.10578,1.87,672.523,7.4741,1900,10.351,5650.4,2.62
980.01,0,1.3387555,3.2413088,357.2449276,4.1672558,2163.4528,10.3138,5322,1.96337
981.01,0,1.6038093,2.253,1190.678295,4.6692325,2004.213921,10.2957,6711,1.48129
982.01,0,6.3037582,3.757,1700,13.147,1798,10.3075,8502,3.08
983.01,0,7.3816254,4.696,2546,,2740,10.3437,9260.2,
984.01,0,7.52118,6.133,50623.3,12.9114,1841,10.2763,6184.6,0.52
985.01,0,8.76905,3.504,14361,21.0089,1341,10.2462,5906.8,1.59
986.01,0,0.5476699,1.038,2886.472358,9.8687799,4976.616365,10.1796,8274.5,1.65
987.01,0,5.2146757,4.9830634,3754.150648,14.4476769,1607.354148,10.1887,6080,2.27
988.01,0,4.30438,3.037,672.002,13.7564,1319,10.1989,6056.9,4.82
992.01,0,4.76516,2.892,647.689,,1911,10.0813,9412.5,
994.01,0,2.396722,3.9453168,384.8985474,3.8384486,2847.213599,10.0267,10393,1.87739
995.01,0,3.4438,2.572,7260.75,,1708,10.0781,4805.2,
996.01,0,14.5378,6.826,4040,16.0523,,9.7925,8007,2.05
997.01,0,8.4134856,3.5568334,17479.60533,20.5106959,857.7314308,9.7727,5786,0.926261
998.01,0,0.941436,1.3606996,339.9126618,4.529209,3641.626449,9.6952,8322,2.34986
999.01,0,1.5078959,2.759,1839,5.53091,2762,9.6171,6635,1.3
1052.01,1,9.139804,3.0912936,358.4157801,3.0629855,1006.993283,9.0197,5958.2,1.58
1054.01,1,15.5077855,4.565,513,2.43432,853,8.4362,6122,1.17
1055.01,1,17.4713078,4.4284819,1199.754148,3.5766828,689.3568807,8.0888,5783.54,0.974669
1062.01,1,4.1150576,1.08,487,2.30057,826,9.478,5394,0.89
1064.01,1,6.4438657,1.9309449,1121.951228,2.460344,712.2812841,10.0059,4803,0.737189
1064.02,1,12.2265595,2.1904379,1206.369329,2.6014766,575.3502049,10.0059,4803,0.737189
1073.01,1,3.9228016,1.8736007,31510.90049,13.3368705,788.0973496,13.6699,4444,0.6983
1075.01,1,0.6047392,1.0403847,1027.683348,1.8625587,1222.59731,11.1186,4046,0.580337
1078.01,1,0.5182425,0.8565249,831.8920424,1.3485121,1019.329598,10.1165,3325,0.390989
1097.01,1,9.188506,2.492,460,2.16591,786,8.7215,5876,0.98
1097.02,1,13.9028391,2.1264429,647.2701039,2.6136848,756.6987586,8.7215,5876,0.983215
1098.01,1,10.1826983,2.8275109,667.4752458,3.0538057,957.1991659,8.7581,6153,1.14582
1099.01,1,6.441006,1.812,914,2.56374,853,7.3661,4867,0.8
1107.01,1,4.0782392,4.8475616,6046.695969,13.898174,1617.82673,10.0068,6501,1.74836
1130.01,1,8.34998,1.836,16680,11.1424,588,10.1429,4236,0.74
1130.02,1,4.0686405,1.8373729,2650.095001,3.7548333,772.378302,10.1429,4236,0.741921
1135.01,1,8.0277326,4.284,5705,9.06883,1106,9.02855,5962.7,1.15
1136.01,1,12.5187279,5.38,2320,5.58857,1393,8.9361,5729,0.98
1136.02,1,6.2586065,3.201,813,2.51593,1087,8.9361,5729,0.98
1136.03,1,26.3208756,4.414,800,2.71349,631,8.9361,5729,0.98
1136.04,1,18.795547,4.3425576,470.6731965,2.1597669,672.9826313,8.9361,5729,0.977727
1173.01,1,7.0643978,2.424,8268,9.39131,890,10.2938,5429.6,0.96
1174.01,1,8.9534775,2.696,1136,2.35888,723,10.2549,5029.5,0.76
118.01,1,6.0344667,1.89,1800,4.44029,788,9.179,5586,1.05
1180.01,1,9.6867516,2.512,1669,3.00336,707,10.112,4738.1,0.73
1181.01,1,2.1031647,5.059,7142,16.7087,3037,10.079,6122,1.93
1184.01,1,5.7484439,1.76,1041,2.35215,820,9.9469,4534,0.69
1194.01,1,2.3106428,1.294,6911,8.76741,1052,10.4782,5339.9,0.99
1199.01,1,3.6714717,2.149,4340,10.678,1182,10.4221,5618,1.54
120.01,1,11.535076,8.555958,2389.90616,12.215808,,7.1062,5479.3,2.48771
1201.01,1,2.4919771,1.4338141,2093.95942,2.2187585,639.9817426,10.9473,3948,0.482388
1203.01,1,25.5195307,6.6877451,558.3758637,2.9641461,662.8890748,7.9995,5742.22,1.17321
122.01,1,5.0780325,1.2100353,5923.128307,2.6347763,431.253644,13.084,3318,0.334125
1221.01,1,91.6827832,9.7504857,713.2183569,3.239855,399.0780255,10.0564,5802,1.01814
1224.01,1,4.1782656,1.675904,2537.67816,2.1023854,492.7241583,11.556,3442,0.404403
1224.02,1,17.9453645,3.0740072,5480.684864,3.3839124,303.1226876,11.556,3442,0.404403
1227.01,1,27.3613778,4.0586418,20690.66843,6.4522449,243.7718547,13.802,3050,0.44128
1228.01,1,29.0497517,7.117,318,2.84674,1115,9.0963,8208,1.8
123.01,1,3.3088922,6.114,4736,24.9862,3184,7.87598,6188,2.62
1230.01,1,25.0571312,7.5424225,533.486013,3.2396838,688.6094029,9.6245,5696,1.15281
1231.01,1,24.2454967,3.3725583,6260.67036,3.878568,122.2177444,10.2565,3535,0.465271
1233.01,1,14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,8.6522,5723.87,0.864173
1233.02,1,19.5901578,4.002861,1182.667864,3.0026428,620.3638839,8.6522,5723.87,0.864173
1233.03,1,6.2036219,3.01098,548.9044399,2.056748,910.1452592,8.6522,5723.87,0.864173
1233.04,1,3.79589,2.4602856,317.5272928,1.553135,1072.065399,8.6522,5723.87,0.864173
1235.01,1,3.4447015,1.912,796,2.00495,1086,9.91924,3912,0.63
1238.01,1,3.2947689,1.7483103,1324.040277,2.5248559,700.5995436,11.2582,3853,0.62326
1238.02,1,0.7645807,1.07057,394.9832006,1.2407226,1140.084569,11.2582,3853,0.62326
1239.01,1,12.6396982,3.3830702,3292.681286,4.6025162,640.0266601,10.7192,5217,0.789425
1244.01,1,6.4002807,2.1559875,1026.601873,2.2730301,699.0536347,11.0157,4599,0.720551
1246.01,1,18.6548829,5.4431451,1495.444947,4.3869878,585.8091542,11.1802,5141,0.876154
1246.02,1,4.3074513,2.3379196,1094.84195,3.2819879,954.8757629,11.1802,5141,0.876154
1246.03,1,5.9041278,2.7678313,773.9266468,2.4489454,859.6105665,11.1802,5141,0.876154
1246.04,1,37.9251983,3.5345219,1370.788854,3.241643,462.4282696,11.1802,5141,0.876154
1247.01,1,15.9234883,4.021,493,2.18203,735,8.4724,5711.85,1.08
1248.01,1,4.3601536,2.3408909,5592.290918,6.9564258,961.6063113,11.1153,5227,0.874131
1249.01,1,13.0791581,2.97,1143,3.25485,735,10.2108,5453,1
125.01,1,4.6517186,2.709,978,2.66889,1343,10.1985,5154,0.85
125.02,1,9.1549418,2.457,1101,2.62011,710,10.1985,5154,0.85
125.03,1,19.9815709,2.724,909,2.54717,562,10.1985,5154,0.85
1255.01,1,10.288886,1.391,854,2.63881,483,9.1416,5126,0.87
1259.01,1,3.4779776,2.5103489,27021.69324,12.5541925,897.2038496,11.1534,4699,0.765001
1260.01,1,3.1274634,1.9812695,1331.83693,2.5802896,813.0378617,10.8116,4225,0.693431
1260.02,1,7.4931613,1.9339295,1650.64705,2.7733674,607.6028794,10.8116,4225,0.693431
1260.03,1,49.825166,3.8714976,2059.406904,3.8319135,323.1161011,10.8116,4225,0.693431
1266.01,1,10.8948421,2.0719394,3168.385358,2.4691414,390.8242112,11.0402,3618,0.435666
1266.02,1,18.8016111,1.9093524,1686.788103,1.9112282,325.8292621,11.0402,3618,0.435666
1268.01,1,8.157721,3.788,10273,9.31888,860,10.1495,5091.2,0.9
1269.01,1,4.2529641,2.5733867,758.584999,2.3483383,994.5309519,10.9897,5591,0.848906
127.01,1,3.7955178,2.0198135,52278.9941,10.3261619,525.9431131,14.1266,3424,0.445372
1272.01,1,3.3159772,1.494,2770,4.5947,923,11.0244,4972.7,0.81
1273.01,1,4.6313014,1.435,4860,9.34848,1078,10.418,5736,1.07
1278.01,1,14.4751062,1.6182484,9618.579853,8.6976173,407.866275,11.7819,3841,0.55035
1279.01,1,9.6141636,3.4271882,933.6532689,3.2264735,749.8978043,9.99454,5477,0.840608
128.01,1,4.9404714,1.954,455,2.3216,1178,7.9849,6086,1.13
1288.01,1,2.6998294,2.208,2798,4.94551,1639,9.93119,6180,0.92
129.01,1,0.980972,0.5405036,6178.392421,5.9162923,1320.951709,9.9005,4486,0.764401
1294.01,1,3.9152737,2.562,3350,9.43435,1170,10.9458,5714,1.58
1295.01,1,3.1968838,3.7533697,7958.980656,14.9685779,1671.124929,10.7973,6470,1.59715
1296.01,1,3.9443668,4.8652146,6732.488454,14.5727196,1461.620826,10.8041,5494,1.75475
1298.01,1,4.5371361,4.042155,4199.755875,9.8153513,1326.626483,10.9585,5731,1.48668
130.01,1,14.3392144,4.6064739,392.6346872,2.2963233,841.9410276,7.4371,6295.7,1.1374201
1301.01,1,6.0964074,2.3632965,1142.489175,2.5856853,737.3642914,10.5216,4820.4,0.731699
132.01,1,2.1096805,2.1344043,1309.729713,3.6396725,1284.923458,10.8061,5673,0.940806
1333.01,1,4.7201912,4.416,6710,15.2105,1609,9.03527,6696,1.8
1338.01,1,95.174,11.6316864,2600.061605,7.8498891,254.6525048,11.4881,5723.2,1.51811
1339.01,1,8.8803281,2.71,1238,3.20594,777,8.2929,5555.7,0.92
1339.02,1,28.580474,4.5139977,1081.396943,3.1455035,545.0001759,8.2929,5555.7,0.920435
1339.03,1,38.3511223,5.9120193,1029.091726,3.2843583,494.1094771,8.2929,5555.7,0.920435
134.01,1,1.4015183,1.1583061,593.7540922,1.4616853,891.6389885,9.22978,3794,0.597007
1346.01,1,5.5025577,3.1711008,844.7022676,2.7049797,811.847988,10.7261,4965,0.784109
1346.02,1,1.7622537,0.8779711,733.5550822,2.5235818,1186.606643,10.7261,4965,0.784109
1347.01,1,0.8474218,0.8758764,424.3932848,1.7536544,1678.554981,10.7157,5300,0.846387
1347.02,1,4.8420438,2.4105648,318.6638392,1.6177405,938.9141348,10.7157,5300,0.846387
135.01,1,4.1269046,4.405,10831,17.0952,1715,9.2205,6888,1.59
136.01,1,0.4628844,0.5588219,4489.911922,1.3543237,723.3961549,11.9238,3043,0.188624
1386.01,1,25.8386422,5.209,1806,4.31235,667,10.0618,5769,1.03
139.01,1,11.0708575,2.1937617,1149.732803,2.3337648,554.9934842,9.3636,4356,0.700727
1406.01,1,10.5739824,4.04,5460,9.43898,1007,11.4266,6519,1.27
1408.01,1,4.4247042,1.318,2447,8.3621,1293,8.82374,6594,1.49
141.01,1,1.0082361,1.41,228,1.7202,1835,7.384,5795.29,1.13
1410.01,1,1.2168732,0.86,1240,3.43106,980,10.1917,4634.6,0.78
1411.01,1,1.4520486,1.339,393,1.404,1125,9.1043,4184,0.69
1416.01,1,1.0697621,1.356,376,1.60037,1590,9.0739,4946,0.8
1417.01,1,3.0726434,2.2602485,10471.49497,19.9197757,1793.79634,8.51017,7164,1.55831
1420.01,1,6.9561134,3.3628003,15989.2311,12.090823,872.4987884,11.2287,5387,0.940037
1422.01,1,13.001789,4.4847322,1339.583766,3.84805,786.6834253,10.1308,5914,1.00826
1430.01,1,7.4341456,2.424,701,1.97737,733,8.3879,5064,0.78
1431.01,1,2.650232,2.03,6449,15.9327,1720,7.79824,7400,1.94
1437.01,1,18.840891,5.765,331,2.00342,868,8.69378,6093,1.22
1438.01,1,5.1396666,0.8991981,769.5996824,2.259057,883.3765229,10.3237,5374,0.815924
1438.02,1,9.4280902,1.377,799,2.49195,623,10.3237,5374,0.82
1439.01,1,27.6438617,5.321,560,3.68027,801,9.98671,5873,1.62
144.01,1,6.267832,2.789,321,1.99779,1052,5.1054,5950,1.15
1442.01,1,0.4090681,0.6165726,1281.229467,1.1833779,967.4422529,12.4934,3328,0.308799
1443.01,1,23.5407467,4.025,956,2.11441,564,9.9377,5236,0.75
1444.01,1,0.4702719,1.3258819,209.49313,1.4344026,2147.7419,10.1522,5466,0.92499
1448.01,1,8.0970819,3.127852,4723.072438,2.6354043,388.1291894,13.1717,3391,0.381586
